ClientId,UserId,Date,No_of_times
8ds,8ds_mbasilico,1/4/2018,20
251,251_tcole,1/4/2018,2
stc,stc_rhorne,1/4/2018,12
40u,40u_lstanat,1/4/2018,9
trb,trb_sstelter1,1/4/2018,19
con,con_ckostelic,1/4/2018,9
inm,inm_kcheng,1/4/2018,18
gma,gma_nqui2,1/4/2018,11
yho,yho_bmarques,1/4/2018,27
cmt,cmt_sowen,1/4/2018,9
amz,amz_kv,1/4/2018,85
EUB,EUB_MSOBRAL,1/4/2018,9
ggl,ggl_kking,1/4/2018,1
tmi,tmi_mondrejkovic,1/4/2018,18
mne,mne_gagunobi,1/4/2018,10
gm3,gm3_scohen,1/4/2018,10
8ds,8ds_fgaston,1/4/2018,18
csm,csm_sgalloway1,1/4/2018,9
rku,rku_tvernon,1/4/2018,24
omd,omd_apearlson,1/4/2018,9
tgn,tgn_bsullivan,1/4/2018,15
nfl,nfl_slelea,1/4/2018,9
hea,hea_kradics,1/4/2018,26
dm5,dm5_tnguyen,1/4/2018,20
wme,wme_mpernal,1/4/2018,9
sbn,sbn_jwohlgemuth,1/4/2018,18
wrb,wrb_cmurray,1/4/2018,9
dsc,dsc_ipersico,1/4/2018,19
mte,mte_sadams,1/4/2018,9
new,new_awoo,1/4/2018,27
stc,stc_mlopez,1/4/2018,18
izo,izo_kkirk1,1/4/2018,13
zop,zop_mleen,1/4/2018,10
mcq,mcq_song,1/4/2018,9
msn,msn_cfuson1,1/4/2018,9
wbl,wbl_dventas,1/4/2018,127
jws,jws_tlevina,1/4/2018,1
wfg,wfg_gfernandez,1/4/2018,9
h68,h68_wutomo1,1/4/2018,9
cmt,cmt_sfrasiolas,1/4/2018,9
goy,goy_rsanvicente,1/4/2018,18
idp,idp_tsmith,1/4/2018,21
aly,aly_nbehzadi,1/4/2018,9
bh7,bh7_mcrawford,1/4/2018,27
ope,ope_calyward,1/4/2018,27
gpp,gpp_geliasreboll,1/4/2018,11
ggl,ggl_mpereira,1/4/2018,18
med,med_rlazram,1/4/2018,9
mxg,mxg_jlee2,1/4/2018,18
mdv,mdv_dpiggott,1/4/2018,11
pbz,pbz_nsinno,1/4/2018,18
m01,m01_fgosso,1/4/2018,27
cmt,cmt_adelconte,1/4/2018,1
ned,ned_dleung,1/4/2018,18
omc,omc_jwilcox,1/4/2018,9
co1,co1_ssierralta,1/4/2018,48
pbz,pbz_ishchori,1/4/2018,9
zeu,zeu_eratnatunga,1/4/2018,12
ypc,ypc_jmatus,1/4/2018,10
ku1,ku1_jalen,1/4/2018,10
ope,ope_mnevalainen,1/4/2018,27
ned,ned_sdept4,1/4/2018,19
bey,bey_anathanson,1/4/2018,9
pan,pan_mtoplitzky,1/4/2018,9
nmx,nmx_mgalvis,1/4/2018,10
7st,7st_mgold,1/4/2018,9
kkl,kkl_mniskanen,1/4/2018,81
plx,plx_aaquino,1/4/2018,9
kle,kle_aauten,1/4/2018,11
mrd,mrd_jbarber,1/4/2018,27
kno,kno_tmarketing,1/4/2018,9
mei,mei_mpanknin,1/4/2018,9
msn,msn_lbabel,1/4/2018,36
cfu,cfu_zanderson,1/4/2018,10
opt,opt_lrahlfs,1/4/2018,10
gma,gma_mcao,1/4/2018,12
ca4,ca4_npiccoli,1/4/2018,56
dsu,dsu_fwu,1/4/2018,9
mec,mec_ssastre,1/4/2018,18
uvm,uvm_mcerami,1/4/2018,63
set,set_nselden,1/4/2018,9
jd5,jd5_clin,1/4/2018,27
kkl,kkl_khakaniemi,1/4/2018,9
skn,skn_dkadetsky,1/4/2018,37
hmr,hmr_crusselle,1/4/2018,10
mne,mne_cpuzia,1/4/2018,10
gnm,gnm_bvansaders,1/4/2018,10
naa,naa_rfrank,1/4/2018,9
aol,aol_lmatyja,1/4/2018,9
tim,tim_nvas,1/4/2018,9
fbr,fbr_fwatson,1/4/2018,19
sp5,sp5_cbolanos1,1/4/2018,49
mln,mln_sturner,1/4/2018,10
gnm,gnm_clam1,1/4/2018,18
mxg,mxg_jwu,1/4/2018,10
n18,n18_strivedi,1/4/2018,9
hje,hje_bduker,1/4/2018,28
21r,21r_sparker,1/4/2018,119
mxg,mxg_cbrady,1/4/2018,36
s8r,s8r_dfreedman,1/4/2018,32
umc,umc_rresplandor,1/4/2018,9
ghm,ghm_bmelle,1/4/2018,24
aol,aol_mkleiman1,1/4/2018,9
akq,akq_dhayashi,1/4/2018,9
mec,mec_jcarver,1/4/2018,9
bey,bey_jbranagan,1/4/2018,9
gpw,gpw_nlopez,1/4/2018,45
via,via_stanielyan,1/4/2018,13
iws,iws_mgutkowski1,1/4/2018,27
mei,mei_lkim1,1/4/2018,27
f0l,f0l_mganer,1/4/2018,18
mec,mec_asimmons,1/4/2018,20
lin,lin_imranialaoui,1/4/2018,358
plx,plx_scherkin,1/4/2018,74
s8r,s8r_powen,1/4/2018,39
mhe,mhe_smayer,1/5/2018,9
ope,ope_calyward,1/5/2018,10
smg,smg_amerino,1/5/2018,29
aol,aol_nbarilan,1/5/2018,10
cmt,cmt_nmorris,1/5/2018,10
izo,izo_kkirk1,1/5/2018,18
mec,mec_ksandquist,1/5/2018,22
fna,fna_tribeiro,1/5/2018,10
rdc,rdc_janderson,1/5/2018,9
uvm,uvm_lkelly,1/5/2018,9
kle,kle_vcrase,1/5/2018,27
bey,bey_ddominguez,1/5/2018,22
uvm,uvm_wderose1,1/5/2018,13
tim,tim_syang,1/5/2018,18
kdf,kdf_sgray,1/5/2018,10
uvm,uvm_kkarwande,1/5/2018,9
omd,omd_vvigil,1/5/2018,27
gjp,gjp_llondero,1/5/2018,23
aat,aat_thu,1/5/2018,54
iyx,iyx_bvargas,1/5/2018,10
bgm,bgm_gellis,1/5/2018,27
nwi,nwi_ytauta1,1/5/2018,64
mag,mag_dhumphries,1/5/2018,10
mhc,mhc_kmak,1/5/2018,18
tim,tim_wlee,1/5/2018,27
inb,inb_zwong,1/5/2018,18
via,via_nickpress44,1/5/2018,18
hea,hea_kradics,1/5/2018,9
dbb,dbb_acaroespinoz,1/5/2018,10
new,new_awoo,1/5/2018,54
r4n,r4n_llorenz,1/5/2018,4
clr,clr_mbreslin,1/5/2018,9
cgu,cgu_kclarke,1/5/2018,9
mne,mne_mkwak,1/5/2018,18
iag,iag_gsingh,1/5/2018,18
tdm,tdm_ccoton,1/5/2018,14
gma,gma_ksirisangou1,1/5/2018,9
prp,prp_bkieser,1/5/2018,17
bey,bey_dschmidt,1/5/2018,72
mng,mng_dpetty,1/5/2018,9
ctc,ctc_opratile,1/5/2018,54
twr,twr_rfracalossi,1/5/2018,73
mxg,mxg_arivera,1/5/2018,37
sp2,sp2_apage,1/5/2018,9
tsx,tsx_ngonzalez12,1/5/2018,54
uvm,uvm_jchambers,1/5/2018,9
gdb,gdb_mdichter,1/5/2018,118
omd,omd_apearlson,1/5/2018,27
edn,edn_mmiller,1/5/2018,9
dig,dig_jferraro,1/5/2018,1
dmd,dmd_jlepore,1/5/2018,10
cpn,cpn_mberger,1/5/2018,9
clr,clr_jbaron,1/5/2018,11
amz,amz_dwong,1/5/2018,12
goy,goy_rsanvicente,1/5/2018,18
zop,zop_jyong,1/5/2018,10
ter,ter_adarce1,1/5/2018,9
ggl,ggl_jhochman,1/5/2018,32
3zu,3zu_ssinha,1/5/2018,9
gma,gma_ctang3,1/5/2018,12
elk,elk_dbalment,1/5/2018,11
jkg,jkg_aainsworth,1/5/2018,88
h6y,h6y_hdiba,1/5/2018,45
edn,edn_lharris1,1/5/2018,10
d15,d15_tcho,1/5/2018,10
con,con_tnowicki,1/5/2018,10
stc,stc_jyoon,1/5/2018,2
wum,wum_bnovo,1/5/2018,9
haw,haw_tstuckey,1/5/2018,9
bey,bey_sflaum,1/5/2018,9
sp2,sp2_pnelling,1/5/2018,18
twr,twr_thoward,1/5/2018,9
omd,omd_vduarte,1/5/2018,18
cpn,cpn_chamlyn,1/5/2018,39
me7,me7_dinvestigaci,1/5/2018,27
mne,mne_rkabir,1/5/2018,5
kle,kle_ejorge,1/5/2018,9
nmx,nmx_mgalvis,1/5/2018,10
mn4,mn4_agarcia,1/5/2018,9
omd,omd_ekim1,1/5/2018,19
119,119_ogodwin1,1/5/2018,9
l3c,l3c_pdelatorre,1/5/2018,19
omd,omd_jfalk,1/5/2018,18
gma,gma_pnagpal4,1/5/2018,31
uvm,uvm_mhosseinion,1/5/2018,47
yoo,yoo_jgray,1/5/2018,27
plx,plx_scherkin,1/5/2018,28
cfu,cfu_kobrien,1/5/2018,7
gm5,gm5_dvollmer,1/5/2018,27
24f,24f_nalatalo,1/5/2018,9
mom,mom_jbusky,1/5/2018,47
amz,amz_brajolli,1/5/2018,118
gma,gma_sfoong,1/5/2018,9
lbb,lbb_glopes,1/5/2018,18
0oq,0oq_rray,1/5/2018,18
mgn,mgn_isanchez,1/5/2018,37
acu,acu_bkundu,1/5/2018,10
kle,kle_sstewart,1/5/2018,20
mei,mei_khunt,1/5/2018,9
pie,pie_cmillaway,1/5/2018,161
tmi,tmi_jfriel,1/5/2018,19
msn,msn_rrutledge,1/5/2018,10
mbs,mbs_lvilu,1/5/2018,27
mne,mne_ahong,1/5/2018,9
inm,inm_jmclaughlin,1/5/2018,19
rku,rku_esmith,1/5/2018,2
ope,ope_yweidmann,1/5/2018,9
cuk,cuk_pdyte2,1/5/2018,39
gpw,gpw_cgarcia3,1/5/2018,9
u00,u00_jquibar,1/5/2018,9
mxg,mxg_sgiampiccolo,1/5/2018,28
ggl,ggl_sleung,1/5/2018,29
nbb,nbb_mmarchiori,1/5/2018,9
ane,ane_kkhanna1,1/5/2018,9
efx,efx_gogrin,1/5/2018,9
plx,plx_ajackson,1/5/2018,9
wrb,wrb_gshafrazian,1/5/2018,9
gly,gly_dtucker,1/5/2018,19
mst,mst_nkeyasko1,1/5/2018,9
k40,k40_chnath,1/5/2018,59
idp,idp_kcervantes,1/5/2018,9
haw,haw_devans,1/5/2018,13
bey,bey_anathanson,1/5/2018,9
stc,stc_aabramson,1/5/2018,9
f0l,f0l_sgrimaldi,1/5/2018,9
oal,oal_lrodriguez,1/5/2018,9
amz,amz_jnorris,1/5/2018,101
ugi,ugi_mhernandez,1/5/2018,3
msm,msm_cwong,1/5/2018,18
gma,gma_msoni,1/5/2018,1012
mcu,mcu_sadamson1,1/5/2018,32
dto,dto_cmaia,1/5/2018,12
sp5,sp5_cbolanos1,1/5/2018,9
tgn,tgn_tmullick,1/5/2018,18
mln,mln_sturner,1/5/2018,26
mei,mei_egouveia,1/5/2018,11
iyx,iyx_cyancey,1/5/2018,10
24a,24a_hhuitti,1/5/2018,28
j6i,j6i_gsaintz,1/5/2018,36
hge,hge_lcaballero,1/5/2018,64
u00,u00_mgonzalez,1/5/2018,18
jkg,jkg_rwong,1/5/2018,36
mcu,mcu_sreip,1/5/2018,9
omd,omd_cdauria,1/5/2018,9
amz,amz_dvanel,1/5/2018,9
twr,twr_whuang,1/5/2018,9
muk,muk_sravaliya,1/5/2018,273
07w,07w_dnguyen,1/5/2018,9
inl,inl_ailabaca,1/5/2018,9
dsu,dsu_lgwee,1/5/2018,11
phd,phd_dscanzano,1/5/2018,20
mcr,mcr_jdepew,1/5/2018,20
omd,omd_jgalender,1/5/2018,29
gma,gma_pthaimuangto,1/5/2018,9
gma,gma_dmai,1/5/2018,351
24f,24f_nnousuniemi,1/5/2018,4
ebc,ebc_lromain,1/5/2018,20
hmr,hmr_sarcher,1/5/2018,10
ggl,ggl_kreilly,1/5/2018,10
gnm,gnm_cgonzalez,1/5/2018,36
exp,exp_amarshall,1/5/2018,10
smg,smg_dramos,1/5/2018,3
lin,lin_imranialaoui,1/5/2018,94
gly,gly_mmarfisi,1/5/2018,37
cox,cox_tsharp,1/5/2018,18
h8o,h8o_jjones,1/5/2018,36
arg,arg_mmorsch,1/5/2018,9
uvm,uvm_mcrume,1/5/2018,1
gan,gan_ebjelica,1/5/2018,27
omd,omd_khartrich,1/5/2018,9
edn,edn_agosler,1/5/2018,2
nyp,nyp_jschneider,1/5/2018,30
omd,omd_tberg,1/5/2018,87
iag,iag_mthakur,1/5/2018,9
yho,yho_kgood,1/5/2018,49
aol,aol_dmamelok,1/5/2018,9
1jg,1jg_lchaparro1,1/5/2018,81
cbc,cbc_jneedham,1/5/2018,9
cae,cae_sthornton,1/5/2018,9
08z,08z_sbanerjee,1/5/2018,3
bey,bey_iismail,1/5/2018,9
tld,tld_raswal,1/5/2018,19
nym,nym_jcheng,1/5/2018,20
119,119_WPalmer,1/5/2018,18
mec,mec_igarrett,1/5/2018,38
ctc,ctc_syewchyn,1/5/2018,27
mag,mag_jchawla,1/5/2018,27
cox,cox_kpang,1/5/2018,9
jn1,jn1_gtancred,1/5/2018,40
mhc,mhc_mcristiano,1/5/2018,9
nyp,nyp_skempadoo,1/5/2018,9
rge,rge_thana,1/5/2018,9
bkx,bkx_rmcdaniel,1/5/2018,11
vic,vic_lzink,1/5/2018,27
dmd,dmd_jku,1/5/2018,38
ho0,ho0_dflanzraich,1/5/2018,10
aol,aol_lmatyja,1/5/2018,10
cfu,cfu_pmcguinness1,1/5/2018,10
Tim,Tim_Asarkar,1/5/2018,19
acl,acl_jmaney,1/5/2018,47
anm,anm_keverest,1/5/2018,9
k40,k40_mpasternak,1/5/2018,10
phd,phd_zlemire,1/5/2018,10
uvm,uvm_kvalo,1/5/2018,9
kms,kms_cchacon,1/5/2018,18
ave,ave_aorozco,1/5/2018,18
zlo,zlo_hslatin,1/5/2018,10
kc3,kc3_clerch,1/5/2018,47
mln,mln_kkineavy,1/5/2018,9
gnm,gnm_mvodicska,1/5/2018,56
gma,gma_kchua1,1/5/2018,37
ctc,ctc_jcerat,1/5/2018,9
glm,glm_eblatt,1/5/2018,19
380,380_anystrom,1/5/2018,10
gma,gma_schin2,1/5/2018,12
8ds,8ds_fgaston,1/5/2018,9
via,via_fdubon,1/5/2018,10
leh,leh_aross,1/5/2018,12
hmr,hmr_amuhammad,1/5/2018,10
gan,gan_dschmulenson,1/5/2018,9
ypc,ypc_jmatus,1/5/2018,9
exp,exp_efoley1,1/5/2018,9
zop,zop_spersaud,1/5/2018,10
smg,smg_jhuesca,1/5/2018,1
wen,wen_lsmetana,1/5/2018,36
omd,omd_mbouley,1/5/2018,9
mrd,mrd_ewilliams,1/5/2018,10
dtr,dtr_ibell,1/5/2018,100
ttc,ttc_knarine,1/5/2018,9
8dy,8dy_auser,1/5/2018,9
lfx,lfx_mrodriguez,1/5/2018,27
rku,rku_smcclellan,1/5/2018,10
tpl,tpl_fmello,1/5/2018,18
tuk,tuk_rohara,1/5/2018,9
apd,apd_kkwan,1/5/2018,9
pmg,pmg_arios,1/5/2018,9
h68,h68_nsantoso,1/5/2018,9
gma,gma_wsiew,1/5/2018,18
rci,rci_ndansoh,1/5/2018,10
g8e,g8e_jmuse,1/5/2018,18
amz,amz_zwang,1/5/2018,9
pbl,pbl_jaguilar,1/5/2018,36
54i,54i_mhird,1/5/2018,27
gm5,gm5_kkiolbassa,1/5/2018,36
bey,bey_sstapleton,1/5/2018,9
yoo,yoo_khum,1/5/2018,1
zla,zla_mramirez,1/5/2018,20
imt,imt_haldabbagh,1/6/2018,9
ibd,ibd_edelanoy,1/6/2018,22
sp2,sp2_aluna,1/6/2018,9
hrz,hrz_jwilliams,1/6/2018,117
amz,amz_gjamison1,1/6/2018,18
mng,mng_nvaldez,1/6/2018,9
haw,haw_tstuckey,1/6/2018,9
jkg,jkg_aainsworth,1/6/2018,18
wkn,wkn_mnashomalley,1/6/2018,2
acu,acu_tdozier,1/6/2018,9
pmg,pmg_ywilliams,1/6/2018,37
iav,iav_karora1,1/6/2018,2
acl,acl_jmaney,1/6/2018,317
plx,plx_scherkin,1/6/2018,9
cmt,cmt_jtemkin,1/6/2018,9
mhe,mhe_jgillespe1,1/6/2018,11
usi,usi_jkaliberda,1/6/2018,19
gan,gan_tolson,1/6/2018,10
via,via_kbonnici,1/6/2018,19
omd,omd_jgalender,1/6/2018,9
gbo,gbo_fmendes,1/6/2018,10
mln,mln_sstroller,1/6/2018,18
grp,grp_edavis,1/6/2018,28
hrz,hrz_flopez,1/6/2018,10
wen,wen_mkuok,1/6/2018,126
ggl,ggl_pwatson,1/6/2018,10
cmt,cmt_myuan,1/7/2018,20
jkg,jkg_aainsworth,1/7/2018,18
ibd,ibd_edelanoy,1/7/2018,44
fac,fac_orotem,1/7/2018,10
gos,gos_mnoche,1/7/2018,10
jkg,jkg_sli,1/7/2018,28
av0,av0_cleprince,1/7/2018,12
axl,axl_jtonti,1/7/2018,2
dmd,dmd_cyan,1/7/2018,9
dfi,dfi_tpelkonen,1/7/2018,64
anm,anm_lhand,1/7/2018,78
fmg,fmg_mdaidone,1/7/2018,1
hmr,hmr_sarcher,1/7/2018,9
pdu,pdu_nmagliozzi,1/7/2018,36
ggl,ggl_amcardle,1/7/2018,21
gbo,gbo_fmendes,1/7/2018,10
iag,iag_pkaran,1/7/2018,9
acl,acl_jmaney,1/7/2018,18
jmw,jmw_rracoosin,1/7/2018,2
cvm,cvm_jmarion,1/7/2018,18
tvh,tvh_bchen,1/7/2018,9
jkg,jkg_pzheng,1/7/2018,49
hlt,hlt_mborrack,1/7/2018,65
cgu,cgu_aerhard,1/8/2018,28
hrz,hrz_alanza,1/8/2018,9
lqa,lqa_jvallis,1/8/2018,2
phd,phd_farmata,1/8/2018,89
ttc,ttc_knarine,1/8/2018,9
mxg,mxg_nmaris,1/8/2018,9
ope,ope_wbreslau,1/8/2018,2
tmi,tmi_jfriel,1/8/2018,9
bey,bey_ycaballeros,1/8/2018,1
pdu,pdu_mmartin,1/8/2018,20
cbl,cbl_jaurich,1/8/2018,10
unv,unv_dmurphy,1/8/2018,11
voc,voc_jcandela,1/8/2018,14
new,new_awoo,1/8/2018,9
h68,h68_wutomo1,1/8/2018,17
inl,inl_alacoste2,1/8/2018,10
rci,rci_dmascarenhas,1/8/2018,11
gan,gan_tolson,1/8/2018,9
omd,omd_smcnaughton,1/8/2018,9
stc,stc_dramirez,1/8/2018,9
mtp,mtp_jmoral,1/8/2018,371
zif,zif_dkilby,1/8/2018,4
h98,h98_jwelsh,1/8/2018,9
nnt,nnt_pchang,1/8/2018,9
nym,nym_mdiaz,1/8/2018,30
aol,aol_lmiller2,1/8/2018,10
omc,omc_tfleming,1/8/2018,18
nyp,nyp_skempadoo,1/8/2018,18
hrz,hrz_jdarling,1/8/2018,63
amz,amz_jdavitt,1/8/2018,9
izo,izo_tallcock,1/8/2018,9
omd,omd_koh,1/8/2018,9
Yho,Yho_preding1,1/8/2018,18
gh1,gh1_cammon,1/8/2018,46
dig,dig_nmorris,1/8/2018,9
gpp,gpp_dalba,1/8/2018,27
rci,rci_gdinsmore,1/8/2018,9
1v0,1v0_rnanani,1/8/2018,90
msn,msn_pprasad,1/8/2018,9
dsu,dsu_vcheng1,1/8/2018,27
twr,twr_amoy,1/8/2018,18
k04,k04_lblank,1/8/2018,27
bwo,bwo_kwellham1,1/8/2018,9
3zu,3zu_rbali,1/8/2018,9
ope,ope_alaurentidia,1/8/2018,19
noi,noi_ebourdel,1/8/2018,9
hea,hea_jusera,1/8/2018,46
jkg,jkg_alu,1/8/2018,18
bwo,bwo_hgrandjean,1/8/2018,18
bdg,bdg_jkim,1/8/2018,19
inm,inm_rshort,1/8/2018,28
cmt,cmt_mperez8,1/8/2018,10
nyp,nyp_jschneider,1/8/2018,28
kdf,kdf_sgray,1/8/2018,10
sst,sst_jstinchcombe,1/8/2018,9
itc,itc_lgender,1/8/2018,170
dsc,dsc_ipersico,1/8/2018,9
rbf,rbf_jfang,1/8/2018,3
gos,gos_wwu,1/8/2018,19
zlo,zlo_hslatin,1/8/2018,10
cbc,cbc_gcarbert,1/8/2018,9
mec,mec_ciranzo2,1/8/2018,2
pdu,pdu_lrich1,1/8/2018,10
bst,bst_ktimothy,1/8/2018,22
tmi,tmi_kmckie,1/8/2018,9
fac,fac_ndoyle,1/8/2018,58
gma,gma_ctang3,1/8/2018,98
amz,amz_rsorsby,1/8/2018,19
k40,k40_mpasternak,1/8/2018,13
mln,mln_sturner,1/8/2018,45
clv,clv_alindaas,1/8/2018,1
inm,inm_tcao,1/8/2018,30
gan,gan_dschmulenson,1/8/2018,27
gbo,gbo_mmusa,1/8/2018,9
axl,axl_jtonti,1/8/2018,25
hrz,hrz_gnicholson,1/8/2018,27
trb,trb_sstelter1,1/8/2018,9
mm3,mm3_kcorrea,1/8/2018,9
jkg,jkg_pzheng,1/8/2018,9
mhc,mhc_tclark,1/8/2018,19
bgm,bgm_gellis,1/8/2018,27
mec,mec_tpacheco1,1/8/2018,77
zla,zla_msantos,1/8/2018,16
mec,mec_jdeadman,1/8/2018,88
1pe,1pe_doguri,1/8/2018,9
lvu,lvu_msullivan,1/8/2018,36
mne,mne_rbalancia,1/8/2018,216
efo,efo_pdelgado,1/8/2018,10
mgr,mgr_lpassanisi,1/8/2018,9
gin,gin_nli,1/8/2018,45
gs1,gs1_dmullen,1/8/2018,9
nnp,nnp_yoliveira,1/8/2018,11
stc,stc_sfrede,1/8/2018,20
mkd,mkd_asternberg,1/8/2018,10
kkl,kkl_mniskanen,1/8/2018,9
wmd,wmd_ccarter,1/8/2018,9
mxg,mxg_dlee,1/8/2018,356
wrb,wrb_salpert1,1/8/2018,9
oue,oue_graymond,1/8/2018,9
idp,idp_tsmith,1/8/2018,9
trn,trn_mmasek,1/8/2018,9
s8r,s8r_dfreedman,1/8/2018,13
fd8,fd8_nacapulco,1/8/2018,10
fac,fac_gbrooks,1/8/2018,9
ado,ado_ccameronshah,1/8/2018,18
amz,amz_zwang,1/8/2018,9
h8o,h8o_jgreenberg,1/8/2018,9
h2u,h2u_lcheung,1/8/2018,19
uvm,uvm_clatimer,1/8/2018,46
amz,amz_aajantiwale,1/8/2018,10
omi,omi_mwilfong,1/8/2018,19
jta,jta_jbiagioni,1/8/2018,11
ylp,ylp_ckeller,1/8/2018,18
cur,cur_gheitner,1/8/2018,9
kdf,kdf_psastry,1/8/2018,10
mec,mec_ggodinez1,1/8/2018,37
bgm,bgm_ccloutier,1/8/2018,36
iyx,iyx_troode,1/8/2018,18
mag,mag_jchawla,1/8/2018,9
h6y,h6y_abowo,1/8/2018,18
s8r,s8r_gbeaty,1/8/2018,30
ene,ene_vmendes,1/8/2018,19
mln,mln_asakai,1/8/2018,18
ggl,ggl_dpogoda,1/8/2018,20
fac,fac_nfranchet,1/8/2018,9
trn,trn_mpuzio,1/8/2018,17
gpw,gpw_abarbera,1/8/2018,9
mgs,mgs_dmullan,1/8/2018,9
cvm,cvm_rramunno,1/8/2018,10
ppl,ppl_ssohn,1/8/2018,10
pdu,pdu_mprinzivall1,1/8/2018,9
jcb,jcb_mkalliokoski,1/8/2018,9
aol,aol_mhelm,1/8/2018,76
bgm,bgm_achan1,1/8/2018,9
rci,rci_jrayment,1/8/2018,7
cwi,cwi_tkraan,1/8/2018,18
mei,mei_ichin,1/8/2018,57
yho,yho_smanalastas,1/8/2018,9
mei,mei_mtaukule,1/8/2018,9
gm5,gm5_dvollmer,1/8/2018,18
haw,haw_kmiesen,1/8/2018,12
uvm,uvm_lkelly,1/8/2018,18
acu,acu_cbentleyzwei,1/8/2018,30
mkd,mkd_blevy,1/8/2018,9
cmt,cmt_jeibert,1/8/2018,9
rbf,rbf_bhayek,1/8/2018,27
omc,omc_tthormann,1/8/2018,9
tvh,tvh_bchen,1/8/2018,9
iyx,iyx_jsalgado,1/8/2018,9
med,med_shayesirvin1,1/8/2018,10
rda,rda_blazarus,1/8/2018,11
3s4,3s4_adevleeschou,1/8/2018,9
sp2,sp2_rmagudia,1/8/2018,162
izo,izo_mlocastro1,1/8/2018,9
uvm,uvm_wderose1,1/8/2018,9
oue,oue_fauckland2,1/8/2018,144
phd,phd_jbourdeau,1/8/2018,23
cbc,cbc_nantoine,1/8/2018,4
cmt,cmt_jcooke,1/8/2018,49
stc,stc_mybuan1,1/8/2018,18
gzt,gzt_rcid,1/8/2018,9
gpw,gpw_echedrese,1/8/2018,169
mxg,mxg_jwu,1/8/2018,9
mln,mln_mblaser,1/8/2018,9
ggl,ggl_skavuzlu,1/8/2018,41
ct5,ct5_emiles,1/8/2018,18
abt,abt_lkomar,1/8/2018,18
hrz,hrz_bhurlstone,1/8/2018,140
hrz,hrz_aartz,1/8/2018,16
zif,zif_lfilipek,1/8/2018,9
j6i,j6i_gsaintz,1/8/2018,9
bgm,bgm_jmorissette,1/8/2018,9
ryd,ryd_melvald,1/8/2018,18
0h2,0h2_agoenka,1/8/2018,27
amp,amp_jramis,1/8/2018,10
Pby,Pby_alee,1/8/2018,75
ho0,ho0_dflanzraich,1/8/2018,60
iy8,iy8_gperez,1/8/2018,18
3zu,3zu_spandit,1/8/2018,9
xmd,xmd_krose1,1/8/2018,59
es2,es2_slim,1/8/2018,19
cr4,cr4_gprudente,1/8/2018,10
k5c,k5c_bdemiguel,1/8/2018,10
tra,tra_msmith,1/8/2018,9
pdu,pdu_mchan,1/8/2018,391
kle,kle_kstevenson,1/8/2018,20
tmi,tmi_rmackafui,1/8/2018,31
twr,twr_rturnbull,1/8/2018,20
stc,stc_skubo,1/8/2018,3
dsu,dsu_rhardiyanto,1/8/2018,50
gst,gst_tchang,1/8/2018,57
cgu,cgu_bburke,1/8/2018,9
bkx,bkx_rmcdaniel,1/8/2018,12
phc,phc_jklebanoff,1/8/2018,47
mst,mst_nkeyasko1,1/8/2018,29
med,med_hrai,1/8/2018,9
bey,bey_sflaum,1/8/2018,9
eb7,eb7_icomercial,1/8/2018,16
cvm,cvm_rblanton,1/8/2018,18
twr,twr_mmcauliffe,1/8/2018,81
pfj,pfj_jweed,1/8/2018,27
clr,clr_mbreslin,1/8/2018,9
oue,oue_eford,1/8/2018,38
701,701_hmohamed,1/8/2018,34
ctc,ctc_syewchyn,1/8/2018,18
54i,54i_mhird,1/8/2018,36
iav,iav_rbhatt,1/8/2018,4
dsu,dsu_tthuong,1/8/2018,9
lin,lin_imranialaoui,1/8/2018,67
omd,omd_moneil1,1/8/2018,10
303,303_dholt,1/8/2018,9
ler,ler_sfernandez,1/8/2018,27
mhc,mhc_wsoraine1,1/8/2018,9
8ds,8ds_fgaston,1/8/2018,9
msg,msg_vmcmahon,1/8/2018,37
gm3,gm3_nthompson,1/8/2018,10
mne,mne_amirski,1/8/2018,65
wme,wme_sdana,1/8/2018,9
ewh,ewh_msetien,1/8/2018,9
gan,gan_bdyer,1/8/2018,9
oue,oue_chockin,1/8/2018,10
sih,sih_atsai,1/8/2018,126
ca4,ca4_npiccoli,1/8/2018,18
itc,itc_Lwhitehill1,1/8/2018,9
lqa,lqa_rjackson,1/8/2018,74
k40,k40_chnath,1/8/2018,41
amz,amz_knortcliffe,1/8/2018,27
pbz,pbz_sgoldstein,1/8/2018,10
sug,sug_gschiller,1/8/2018,9
yoo,yoo_rkassin,1/8/2018,18
yho,yho_dtoman,1/8/2018,9
omi,omi_rblatchley,1/8/2018,37
nwi,nwi_mdavis,1/8/2018,9
mst,mst_aespinell,1/8/2018,4
cgi,cgi_agarcia,1/8/2018,9
inm,inm_emartin,1/8/2018,39
con,con_cfortney1,1/8/2018,9
mex,mex_rbesada1,1/8/2018,45
tmi,tmi_jclayton,1/8/2018,9
iag,iag_fdcruz,1/8/2018,9
na3,na3_jlangborgh,1/8/2018,9
zop,zop_kgoenner,1/8/2018,36
pbl,pbl_jaguilar,1/8/2018,19
mrd,mrd_jjulson,1/8/2018,9
4lk,4lk_aylonen,1/8/2018,18
c0a,c0a_rdelamaza,1/8/2018,9
via,via_hfeldman1,1/8/2018,29
iyx,iyx_ekelly,1/8/2018,11
clr,clr_jrozman,1/8/2018,9
cfu,cfu_apolkowska,1/8/2018,10
